,is_spam,message,num_words,message_len,nb_tokenized_words,message_cleaned,XLM_en_embed
2890,0,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up",16,67,14,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up","[ 0.25366244  2.9836013  -4.3108716  ...  0.5276659  -0.6331862
  0.8697232 ]"
2891,0,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,15,73,16,Babe? You said 2 hours and it's been almost 4... Is your internet down?,"[-3.3050175   2.2952936  -1.6820422  ...  1.1034293  -0.43484724
 -1.7355695 ]"
2892,0,K I'll be sure to get up before noon and see what's what,15,56,13,K I'll be sure to get up before noon and see what's what,"[ 0.19719848 -0.42685217  4.9264736  ...  1.4473213  -2.9320471
  2.583941  ]"
2893,0,K...k...yesterday i was in cbe .,7,32,6,K...k...yesterday i was in cbe.,"[-0.9164427   1.842491   -3.3301423  ... -4.13291    -0.03421819
  0.3961097 ]"
2894,0,Went to ganesh dress shop,5,25,5,Went to ganesh dress shop,"[ 0.2658234   1.1440909  -8.087501   ...  0.5259852   0.20369618
 -2.2900412 ]"
2895,1,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL",22,163,24,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL","[ 2.2965634   0.4121589  -5.8724165  ... -1.6170069  -2.5649428
 -0.42332488]"
2896,0,ÌÏ collecting ur laptop then going to configure da settings izzit?,11,66,11,ÌÏ collecting ur laptop then going to configure da settings izzit?,"[-1.2379261  -0.40882412 -1.4758395  ...  1.8982333   0.73298293
  0.5076331 ]"
2897,0,If you r @ home then come down within 5 min,10,43,11,If you r @ home then come down within 5 min,"[-1.9698629   0.5013741  -7.4667473  ... -3.6215441   2.4799325
  0.18754652]"
2898,0,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?",26,121,26,"Aight, I should be there by 8 at the latest, probably closer to 7. Are jay and tyler down or should we just do two trips?","[-2.8512015   1.6855139  -2.8757968  ... -0.45144588 -0.7060214
 -1.7672527 ]"
2899,0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house,11,55,10,Come aftr  &lt;DECIMAL&gt;..now i m cleaning the house,[ 0.6837714  1.6862092 -5.555757  ...  2.5902572  2.605209  -0.5113497]
2900,1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,28,139,24,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,[-2.5444605  0.7407187 -7.211707  ... -1.9950674 -1.1639606  1.1480411]
2901,0,"Bill, as in: Are there any letters for me. iÛªm expecting one from orange that isnÛªt a bill but may still say orange on it.",27,126,25,"Bill, as in: Are there any letters for me. iÛªm expecting one from orange that isnÛªt a bill but may still say orange on it.",[-0.8146006  3.139993  -4.8767138 ... -2.464807   1.5929075  1.1346353]
2902,0,Tell me pa. How is pain de.,7,27,7,Tell me pa. How is pain de.,"[  1.709317     0.8604699  -10.48794    ...   0.8584566    1.624163
   0.42603564]"
2903,0,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,35,141,35,HI DARLIN I HOPE YOU HAD A NICE NIGHT I WISH I HAD COME CANT WAIT TO SEE YOU LOVE FRAN PS I WANT DIRTY ANAL SEX AND I WANT A 10 MAN GANG BANG,"[ 0.13162558 -2.1907103  -0.54846746 ... -1.3651284   0.56738394
  1.6120596 ]"
2904,0,"Ha. You donÛ÷t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",23,111,21,"Ha. You donÛ÷t know either. I did a a clever but simple thing with pears the other day, perfect for christmas.",[-2.8873498  1.735159  -1.079724  ...  0.6590447  0.3866876  1.1641817]
2905,0,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""",16,125,16,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full of joy\"".. \""GUD MRNG\"".""","[-1.2376685  -1.0238855   0.25312898 ... -3.5057943  -1.6005677
  5.6036077 ]"
2906,0,ALRITE,1,6,1,ALRITE,"[ 0.48564413  2.2658038   4.1554728  ... -2.8803706  -2.8031793
 -0.34402165]"
2907,0,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,27,142,27,Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.,"[-0.15783131 -1.0580124  -1.3913468  ... -1.9658352   2.4157145
  2.6409051 ]"
2908,1,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,23,137,22,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,"[-0.68617433 -0.98999065  2.1741471  ... -2.3016562  -2.546651
 -1.6151838 ]"
2909,0,How do you guys go to see movies on your side.,11,46,11,How do you guys go to see movies on your side.,"[ 0.52862203 -0.5421743  -6.115512   ...  0.19078277  1.0141478
 -0.40837145]"
2910,0,"Sorry,in meeting I'll call later",7,32,5,"Sorry,in meeting I'll call later","[-0.4451679  -3.2017307   0.31979775 ... -1.7843103   0.28908354
  1.6703284 ]"
2911,0,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,21,89,17,You didn't have to tell me that...now i'm thinking. Plus he's going to stop all your runs,"[ -1.454847     2.3414943  -10.515012   ...  -1.0582294    0.13207757
  -0.19566652]"
2912,0,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,12,64,12,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.,"[-1.7818571   0.53626746 -5.5305853  ... -3.1650906   1.12036
 -3.1942015 ]"
2913,1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,28,148,28,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info,"[-2.9051087  -0.7562544  -1.6240723  ...  0.13040712 -0.13646697
  0.4093627 ]"
2914,0,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,16,77,16,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,"[-3.3720205   0.21296228 -1.7391138  ... -1.2054464  -0.9605852
  0.7927627 ]"
2915,0,What time should I tell my friend to be around?,10,47,10,What time should I tell my friend to be around?,[-1.4154307  0.8773396 -2.72078   ... -1.5642763 -1.8167627 -2.1206381]
2916,0,Yes. that will be fine. Love you. Be safe.,9,42,9,Yes. that will be fine. Love you. Be safe.,"[ 0.44939145  0.28309706 -0.01409311 ... -0.6844552   0.9874186
  1.0595464 ]"
2917,0,Thanks chikku..:-) gud nyt:-*,4,29,4,Thanks chikku..:-) gud nyt:-*,"[-1.7836982   1.200767    0.9387479  ... -1.5316106   0.08245299
 -0.23912765]"
2918,0,Is xy in ur car when u picking me up?,10,37,10,Is xy in ur car when u picking me up?,"[-1.5611348  -0.94377977 -5.5277734  ... -2.5415661  -0.12530693
  1.0267912 ]"
2919,0,"Thanx 4 the time weåÕve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx",20,86,19,"Thanx 4 the time weåÕve spent 2geva, its bin mint! Ur my Baby and all I want is u!xxxx","[-3.1299756   1.5045424  -0.47683412 ...  1.309979   -0.6716606
 -1.1028081 ]"
2920,0,"Yo, any way we could pick something up tonight?",9,47,9,"Yo, any way we could pick something up tonight?","[-1.9380316   2.7080038  -7.4716907  ... -0.99683106  0.1272202
  1.0310816 ]"
2921,0,I've not sent it. He can send me.,9,33,8,I've not sent it. He can send me.,"[-0.14746359  1.269558   -2.2364275  ... -0.8387545  -0.09732933
  0.28763548]"
2922,0,Fine am simply sitting.,4,23,4,Fine am simply sitting.,[-1.1347862  2.1126568 -9.249084  ...  2.2514656 -0.5847484  3.3507204]
2923,0,Thts god's gift for birds as humans hav some natural gift frm god..,14,67,13,Thts god's gift for birds as humans hav some natural gift frm god..,"[ 1.6421615   2.3397586  -4.047047   ... -0.03462396 -3.1090562
 -1.1081896 ]"
2924,0,Are you coming to day for class.,7,32,7,Are you coming to day for class.,"[-0.63188887  0.48759392 -6.1574087  ... -3.8912065   0.7221482
  0.03994795]"
2925,0,Im done. Just studyn in library,6,31,6,Im done. Just studyn in library,"[-0.94561803 -0.5303565  -1.7741987  ... -2.7490058   1.146147
  0.48221114]"
2926,0,Ok... U enjoy ur shows...,5,25,5,Ok... U enjoy ur shows...,"[-4.2935247   0.62463146 -3.7671437  ... -0.02219639  2.218781
  2.0389574 ]"
2927,0,Anything...,1,11,1,Anything...,"[ 0.39324966  3.7665758   4.9518085  ... -0.18847723  1.2675459
 -3.5542421 ]"
2928,0,Where wuld I be without my baby? The thought alone mite break me and I donåÕt wanna go crazy but everyboy needs his lady xxxxxxxx,25,129,25,Where wuld I be without my baby? The thought alone mite break me and I donåÕt wanna go crazy but everyboy needs his lady xxxxxxxx,"[-3.656276    2.6648035  -2.784863   ...  0.6709608   0.2071943
 -0.52913207]"
2929,0,Wat's my dear doing? Sleeping ah?,7,33,6,Wat's my dear doing? Sleeping ah?,"[ 0.03276949 -1.4447898  -1.9475245  ... -0.8485551  -0.9429524
  3.7199383 ]"
2930,0,Hi' Test on  &lt;#&gt; rd ....,6,30,7,Hi' Test on  &lt;#&gt; rd....,"[-2.3448365   1.8169606  -1.6658862  ...  3.4574075   0.03013742
 -3.1785917 ]"
2931,0,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,41,183,31,Only 2% students solved this CAT question in 'xam... 5+3+2= &lt;#&gt;  9+2+4= &lt;#&gt;  8+6+3= &lt;#&gt;  then 7+2+5=????? Tell me the answer if u r brilliant...1thing.i got d answr.,"[ 0.49888155  0.61959046 -2.4939911  ... -0.93509525  0.92451286
  0.0063013 ]"
2932,0,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,34,156,34,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night,"[ 1.5629078   1.4264569  -3.1342778  ... -0.77735484  0.2324999
 -5.259007  ]"
2933,0,Yup n her fren lor. I'm meeting my fren at 730.,12,47,11,Yup n her fren lor. I'm meeting my fren at 730.,"[ 1.0443109   0.6289328  -6.6938405  ... -2.6517107   0.75115764
 -0.9811097 ]"
2934,0,"Yeah, we got one lined up for us",8,32,8,"Yeah, we got one lined up for us","[ 0.42360842  2.6966994  -4.362004   ...  0.03775487 -0.44410616
  1.7867639 ]"
2935,0,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*""",26,137,27,"And stop wondering \wow is she ever going to stop tm'ing me?!\"" because I will tm you whenever I want because you are MINE... *laughs*""","[-1.4967448  -1.6322621  -0.21062699 ... -1.158988   -0.25941992
  5.304937  ]"
2936,0,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,18,101,18,Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.,"[-2.7098637   0.44572166 -2.4939222  ...  0.51324564  0.19543914
 -2.505038  ]"
2937,0,Hey i've booked the pilates and yoga lesson already... Haha,11,59,10,Hey i've booked the pilates and yoga lesson already... Haha,"[ 0.6931533   0.717257    1.6152209  ... -0.59653765 -0.13610563
  0.4342281 ]"
2938,0,Are you ok. What happen to behave like this,9,43,9,Are you ok. What happen to behave like this,"[-1.1694812   1.0114896  -0.94972783 ...  0.78678715  0.11573291
  0.46980163]"
2939,1,You have 1 new message. Please call 08712400200.,8,48,8,You have 1 new message. Please call 08712400200.,"[-2.9310741   0.33414823 -2.9567413  ... -0.04730204 -0.6970218
  1.4262344 ]"
2940,0,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,22,95,22,My supervisor find 4 me one lor i thk his students. I havent ask her yet. Tell u aft i ask her.,"[-3.3297598  -0.56422615 -6.1558304  ... -2.0417378   0.43419406
 -0.9808584 ]"
2941,0,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",29,142,30,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",[-5.2816133  1.5426474 -2.5258727 ...  3.0261433 -0.9635636  3.7911253]
2942,0,No message..no responce..what happend?,6,38,4,No message..no responce..what happend?,"[-2.3408952  -0.7215809  -4.6314487  ... -1.0706722  -0.09310147
  0.46484855]"
2943,1,We currently have a message awaiting your collection. To collect your message just call 08718723815.,15,100,15,We currently have a message awaiting your collection. To collect your message just call 08718723815.,"[-0.21050832 -1.5593207  -3.618587   ... -1.7574363  -1.2127519
  0.34721497]"
2944,0,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there ? We don't have any second hand machines at all right now, let me know what you want to do babe",74,327,72,"Hey babe, sorry i didn't get sooner. Gary can come and fix it cause he thinks he knows what it is but he doesn't go as far a Ptbo and he says it will cost  &lt;#&gt;  bucks. I don't know if it might be cheaper to find someone there? We don't have any second hand machines at all right now, let me know what you want to do babe","[-1.8721441  -0.811691   -2.0997803  ... -1.948015   -0.23269925
  1.7534264 ]"
2945,0,make that 3! 4 fucks sake?! x,7,29,7,make that 3! 4 fucks sake?! x,[-1.8845711  1.6077946 -6.1267905 ...  2.079017   0.9622233  1.6355045]
2946,0,Leave it. U will always be ignorant.,7,36,7,Leave it. U will always be ignorant.,"[ 0.6672034   1.1487622  -9.753849   ...  0.27880815 -0.60181695
  0.46670297]"
2947,0,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),21,87,21,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),"[-1.51756     0.2642158  -2.232616   ... -0.4562751  -0.12377337
  5.1123486 ]"
2948,0,at bruce b downs &amp; fletcher now,7,35,7,at bruce b downs &amp; fletcher now,"[-1.1308631   1.9107288  -2.772526   ... -3.6783993  -0.00706152
  0.71825665]"
2949,0,Where are you ? You said you would be here when I woke ... :-(,12,62,15,Where are you? You said you would be here when I woke... :-(,"[-1.2236726   1.6239445  -0.26593712 ... -2.7662442  -0.52396727
  1.6969777 ]"
2950,0,Hey now am free you can call me.,8,32,8,Hey now am free you can call me.,"[-2.7203202   1.1897106  -7.4020233  ... -2.9108148   0.62089044
 -0.1708799 ]"
2951,0,Tell me whos this pls:-),5,24,5,Tell me whos this pls:-),"[ 2.0199244   1.4951116  -9.631047   ... -0.69304657  0.6542362
 -2.42595   ]"
2952,1,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011",24,120,20,"URGENT! Your mobile was awarded a å£1,500 Bonus Caller Prize on 27/6/03. Our final attempt 2 contact U! Call 08714714011","[-1.8772238   1.459601   -0.56930006 ... -3.3597348  -1.1034342
  1.8907378 ]"
2953,0,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.",22,112,22,"Think i might have to give it a miss. Am teaching til twelve, then have lecture at two. Damn this working thing.","[-2.019108    1.261884   -6.6142497  ...  2.5997756  -0.77602154
 -2.1646085 ]"
2954,0,Id have to check but there's only like 1 bowls worth left,13,57,12,Id have to check but there's only like 1 bowls worth left,"[-0.95164347  1.629733    2.5807517  ... -3.4883704   0.56617165
 -0.45900247]"
